,UniprotID,GeneName,Schirmer_2003,Korfali_2010,Wilkie_2010,Korfali_2012,Korfali_2012_NE:MM-ratio,Cheng_2019,Cheng_2019_Score:Undiff,Cheng_2019_Score:Adipo,Cheng_2019_Score:Myo,#ProteomePapers,HPA,HPA_reliability,HPA_loc,Results,Uniprot_NEorER,Uniprot_subcell
368,Q6Y288,B3glct,0.0,0.0,0.0,0.0,0.0,1.0,0.2721140158895625,0.3887564716769565,0.7687438569855266,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q6Y288', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000255', 'source': 'PROSITE-ProRule', 'id': 'PRU10138'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16899492'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '16899492'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,Endoplasmic reticulum membrane
369,Q06136,Kdsr,0.0,0.0,0.0,0.0,0.0,1.0,0.2534932112285837,0.4206950604055223,0.7206570367551224,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q06136', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15328338'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '15328338'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
371,Q93063,Ext2,0.0,0.0,0.0,0.0,0.0,1.0,0.1499357950999442,0.3459056413866605,0.9121047455799758,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q93063', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10679296'}], 'value': 'The active heparan sulfate polymerase complex composed of EXT1 and EXT2 is localized to the Golgi apparatus. If both proteins are individually detected in the endoplasmic reticulum, the formation of the complex promotes their transport to the Golgi'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10679296'}], 'value': 'Golgi apparatus membrane', 'id': 'SL-0134'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '35137078'}], 'value': 'Golgi apparatus, cis-Golgi network membrane', 'id': 'SL-0068'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '10679296'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'O77783'}], 'value': 'Secreted', 'id': 'SL-0243'}}]}]}",1.0,"Golgi apparatus membrane, Golgi apparatus, cis-Golgi network membrane, Endoplasmic reticulum membrane, Secreted"
372,Q6P9B9,Ints5,0.0,0.0,0.0,0.0,0.0,1.0,0.085017473407234,0.5009918017896273,1.0,1.0,1,Supported,Nucleus: Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q6P9B9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Nucleus membrane', 'id': 'SL-0182'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23904267'}], 'value': 'Nucleus', 'id': 'SL-0191'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '23904267'}], 'value': 'Cytoplasm', 'id': 'SL-0086'}}]}]}",1.0,"Nucleus membrane, Nucleus, Cytoplasm"
373,Q16850,Cyp51a1,0.0,0.0,0.0,0.0,0.0,1.0,0.1888294420324022,0.3838095596376495,0.7054787554965268,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q16850', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q64654'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q64654'}], 'value': 'Microsome membrane', 'id': 'SL-0165'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",1.0,"Endoplasmic reticulum membrane, Microsome membrane"
374,Q8NBI6,Xxylt1,0.0,0.0,0.0,0.0,0.0,1.0,0.0676066443451244,0.743561945195669,0.7953987980658713,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8NBI6', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22117070'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22117070'}], 'value': 'Single-pass type II membrane protein', 'id': 'SL-9906'}}]}]}",1.0,Endoplasmic reticulum membrane
375,Q8TCG5,Cpt1c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7885268391784975,0.6423110108533655,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8TCG5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25751282'}], 'value': 'Localized in the soma and dendritic and axonal projections'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25751282'}], 'value': 'Cell projection, dendrite', 'id': 'SL-0283'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25751282'}], 'value': 'Cell projection, axon', 'id': 'SL-0279'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30135643'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Cell projection, dendrite, Cell projection, axon, Endoplasmic reticulum membrane"
376,Q5T4S7,Ubr4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7701583159764224,0.6234200784662774,1.0,1,Supported,Nucleoplasm: Supported;Centrosome: Approved;Cytosol: Supported,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q5T4S7', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'Concentrates at the leading edge of membrane structures involved in actin motility'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Membrane', 'id': 'SL-0162'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'value': 'Cytoplasm', 'id': 'SL-0086'}}, {'location': {'value': 'Cytoplasm, cytoskeleton', 'id': 'SL-0090'}}, {'location': {'value': 'Nucleus', 'id': 'SL-0191'}}]}]}",0.0,"Membrane, Cytoplasm, Cytoplasm, cytoskeleton, Nucleus"
377,Q9Y6A9,Spcs1,0.0,0.0,0.0,0.0,0.0,1.0,0.6945938701150635,0.4240249716619742,0.8363706478163525,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9Y6A9', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P83362'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P83362'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
379,O75787,Atp6ap2,0.0,0.0,0.0,0.0,0.0,1.0,0.7678649415459194,0.5347589529779696,0.7952695000175611,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O75787', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29127204'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '29127204'}], 'value': 'Lysosome membrane', 'id': 'SL-0157'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9CYN9'}], 'value': 'Cytoplasmic vesicle, autophagosome membrane', 'id': 'SL-0022'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9CYN9'}], 'value': 'Cell projection, dendritic spine membrane', 'id': 'SL-0285'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9CYN9'}], 'value': 'Cell projection, axon', 'id': 'SL-0279'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9CYN9'}], 'value': 'Endosome membrane', 'id': 'SL-0100'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q6AXS4'}], 'value': 'Cytoplasmic vesicle, clathrin-coated vesicle membrane', 'id': 'SL-0071'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q6AXS4'}], 'value': 'Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane', 'id': 'SL-0260'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,"Endoplasmic reticulum membrane, Lysosome membrane, Cytoplasmic vesicle, autophagosome membrane, Cell projection, dendritic spine membrane, Cell projection, axon, Endosome membrane, Cytoplasmic vesicle, clathrin-coated vesicle membrane, Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane"
381,Q96KA5,Clptm1l,0.0,0.0,0.0,0.0,0.0,1.0,0.6641785680928308,0.4044279400740068,0.5788492564777727,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96KA5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '35344438'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
382,Q15005,Spcs2,0.0,0.0,0.0,0.0,0.0,1.0,0.61434078307377,0.4282334723574134,0.6670545579470933,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q15005', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q28250'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q28250'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
383,P57088,Tmem33,0.0,0.0,0.0,0.0,0.0,1.0,0.5893676267848835,0.4910548451489743,0.77435954102685,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P57088', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17081065'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25612671'}], 'value': 'Identified by mass spectrometry in melanosome fractions from stage I to stage IV. Co-localizes with RTN4 at the ER sheets'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25612671'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '26268696'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17081065'}], 'value': 'Melanosome', 'id': 'SL-0161'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25612671'}], 'value': 'Nucleus envelope', 'id': 'SL-0178'}}]}]}",1.0,"Endoplasmic reticulum membrane, Melanosome, Nucleus envelope"
384,Q96A33,Ccdc47,0.0,0.0,0.0,0.0,0.0,1.0,0.5687109410480222,0.3586917058505621,0.6385182796015938,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q96A33', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25009997'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '30401460'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32814900'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9D024'}], 'value': 'Rough endoplasmic reticulum membrane', 'id': 'SL-0237'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,"Endoplasmic reticulum membrane, Rough endoplasmic reticulum membrane"
385,Q92643,Pigk,0.0,0.0,0.0,0.0,0.0,1.0,0.5534451633278333,0.4422088895007166,0.6519232430506403,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q92643', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11483512'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '11483512'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,Endoplasmic reticulum membrane
387,Q03519,Tap2,0.0,0.0,0.0,0.0,0.0,1.0,0.5694770134509111,0.5591246419476503,0.5976794016360408,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q03519', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'value': 'The transmembrane segments seem to form a pore in the membrane'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '1589036'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22638925'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000255'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,Endoplasmic reticulum membrane
388,O15270,Sptlc2,0.0,0.0,0.0,0.0,0.0,1.0,0.5065488627209218,0.3464464713336366,0.5985847156049946,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'O15270', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P97363'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P97363'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}]}]}",1.0,Endoplasmic reticulum membrane
389,Q9NPA0,Emc7,0.0,0.0,0.0,0.0,0.0,1.0,0.4830846816811352,0.5062788824016136,0.6005942183828227,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9NPA0', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '22119785'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '32439656'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,Endoplasmic reticulum membrane
390,P51648,Aldh3a2,0.0,0.0,0.0,0.0,0.0,1.0,0.4799169757361643,0.5380672505201762,0.6246346165067813,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'P51648', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '9133646'}], 'value': 'Microsome membrane', 'id': 'SL-0165'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '25047030'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '9133646'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '9133646'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '25047030'}, {'evidenceCode': 'ECO:0000305', 'source': 'PubMed', 'id': '9133646'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}, 'orientation': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P30839'}], 'value': 'Cytoplasmic side', 'id': 'SL-9910'}}]}]}",1.0,"Microsome membrane, Endoplasmic reticulum membrane"
391,Q8TCJ2,Stt3b,0.0,0.0,0.0,0.0,0.0,1.0,0.4770809157580422,0.3718605281409573,0.5818734196012297,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q8TCJ2', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '12887896'}], 'value': 'Endoplasmic reticulum', 'id': 'SL-0095'}}, {'location': {'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'P39007'}], 'value': 'Multi-pass membrane protein', 'id': 'SL-9909'}}]}]}",1.0,"Endoplasmic reticulum, Endoplasmic reticulum membrane"
392,Q15155,Nomo1,0.0,0.0,0.0,0.0,0.0,1.0,0.4694511846186269,0.3885242167101704,0.6156242576255558,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q15155', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '17261586'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '36261522'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000305'}], 'value': 'Single-pass type I membrane protein', 'id': 'SL-9905'}}]}]}",1.0,Endoplasmic reticulum membrane
393,Q9HCU5,Preb,0.0,0.0,0.0,0.0,0.0,1.0,0.4594410762531696,0.4879354901948952,0.5531533923483856,1.0,0,NO,NO,"{'entryType': 'UniProtKB reviewed (Swiss-Prot)', 'primaryAccession': 'Q9HCU5', 'comments': [{'commentType': 'SUBCELLULAR LOCATION', 'note': {'texts': [{'evidences': [{'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '25202031'}, {'evidenceCode': 'ECO:0000269', 'source': 'PubMed', 'id': '28442536'}], 'value': 'Concentrates at endoplasmic reticulum exit sites (ERES), also known as transitional endoplasmic reticulum (tER)'}]}, 'subcellularLocations': [{'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9WTV0'}], 'value': 'Endoplasmic reticulum membrane', 'id': 'SL-0097'}, 'topology': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9WTV0'}], 'value': 'Single-pass membrane protein', 'id': 'SL-9904'}}, {'location': {'evidences': [{'evidenceCode': 'ECO:0000250', 'source': 'UniProtKB', 'id': 'Q9WTV0'}], 'value': 'Nucleus', 'id': 'SL-0191'}}]}]}",1.0,"Endoplasmic reticulum membrane, Nucleus"
